0	934
0	2393
0	1816
0	6370
0	3117
1	4411
1	6149
1	4086
1	492
1	6573
2	2752
2	2242
2	2450
2	2818
2	3876
3	72
3	6630
3	460
3	6997
3	1978
5	2111
5	4246
5	6937
5	3156
5	7089
6	2602
6	7636
6	7259
6	2147
6	5331
7	7069
7	3438
7	5632
7	4642
7	4921
8	2824
8	4621
8	63
8	1077
8	6721
9	6977
9	7572
9	7341
9	1005
9	7816
10	4621
10	7908
10	5054
10	6721
10	6724
11	5999
11	2540
11	3728
11	3452
11	4521
12	7003
12	7095
12	7761
12	6809
12	6816
13	3702
13	5887
13	699
13	4941
13	2429
14	2195
14	254
14	7324
14	852
14	6607
15	4621
15	7045
15	5226
15	652
15	3902
16	3941
16	1441
16	6102
16	4135
16	1417
17	2587
17	1452
17	6069
17	5747
17	1917
18	7603
18	5504
18	492
18	6816
18	1917
19	2111
19	910
19	3466
19	1050
19	6700
20	2594
20	6910
20	1529
20	705
20	4501
21	6477
21	3053
21	2455
21	7636
21	3934
22	3103
22	1834
22	5222
22	6221
22	4803
23	4040
23	6910
23	380
23	1339
23	3413
24	641
24	2540
24	3707
24	3305
24	2996
25	2229
25	1125
25	637
25	2710
25	407
26	2070
26	7341
26	4465
26	5927
26	1297
27	4621
27	1922
27	1077
27	2171
27	6721
28	732
28	2462
28	3665
28	3580
28	4465
29	768
29	4586
29	2740
29	3086
29	7262
30	1557
30	2445
30	2733
30	2492
30	5763
31	5637
31	504
31	4882
31	4440
31	6569
32	7689
32	5268
32	7417
32	4076
32	3876
33	1540
33	3046
33	2806
33	7386
33	3178
34	6069
34	3505
34	3448
34	7819
34	634
35	463
35	813
35	2429
35	4026
35	1379
36	7934
36	3106
36	2660
36	5477
36	6130
37	7357
37	4874
37	207
37	7324
37	991
38	4871
38	6940
38	85
38	4538
38	4636
39	4352
39	2707
39	4575
39	2171
39	3934
40	1118
40	824
40	3114
40	5944
40	3998
41	302
41	5793
41	858
41	5378
41	2818
42	7009
42	2564
42	4765
42	3855
42	7709
43	2548
43	1478
43	5944
43	5274
43	762
44	1239
44	2393
44	2660
44	655
44	3563
45	3012
45	6150
45	6816
45	2900
45	3876
46	4939
46	6201
46	2343
46	730
46	1795
47	4674
47	4983
47	6114
47	792
47	1381
48	5540
48	5504
48	3771
48	4259
48	6866
49	2319
49	4284
49	4135
49	3530
49	7089
50	1410
50	4619
50	6182
50	3238
50	3748
51	6405
51	1782
51	4135
51	5445
51	7089
52	3711
52	5454
52	343
52	4447
52	7209
53	7934
53	3106
53	5622
53	7104
53	1568
54	6695
54	4366
54	3245
54	906
54	7537
55	3935
55	5487
55	768
55	754
55	7706
56	5182
56	1804
56	5326
56	7089
56	4505
57	1544
57	2450
57	1547
57	1492
57	2490
58	5369
58	3828
58	6883
58	7209
58	1355
59	7681
59	6728
59	4249
59	7487
59	1528
60	7396
60	3158
60	517
60	6628
60	2731
61	701
61	4527
61	6369
61	7693
61	3325
62	732
62	6101
62	5091
62	1547
62	87
63	7323
63	6461
63	3459
63	3654
63	1137
64	2037
64	2073
64	6940
64	7816
64	6928
65	3505
65	6721
65	4410
65	634
65	2908
66	4621
66	1670
66	6659
66	2900
66	2294
67	6527
67	3319
67	2220
67	850
67	2858
68	2111
68	2587
68	7531
68	4284
68	1124
69	7343
69	6926
69	2155
69	261
69	2346
70	4374
70	7626
70	2060
70	5788
70	6607
71	1908
71	2919
71	2155
71	5788
71	6836
72	2594
72	976
72	5061
72	4117
72	2190
73	4621
73	6101
73	798
73	1342
73	4440
74	7396
74	4139
74	6918
74	1513
74	7575
75	2111
75	4077
75	3973
75	5774
75	6656
76	2393
76	5653
76	1778
76	4305
76	2868
77	2434
77	738
77	1519
77	6607
77	1223
78	4341
78	5846
78	2023
78	7559
78	5878
79	1682
79	3459
79	1428
79	3964
79	5033
80	3288
80	525
80	6807
80	6816
80	6535
81	7477
81	5803
81	6940
81	2806
81	2633
82	1085
82	2488
82	6885
82	4135
82	2972
83	5643
83	1391
83	4027
83	2716
83	2450
84	3059
84	5609
84	3252
84	4261
84	3855
85	732
85	5384
85	420
85	372
85	107
86	858
86	4046
86	4254
86	561
86	4698
87	3415
87	5728
87	5326
87	7688
87	7911
88	2348
88	7501
88	2155
88	779
88	1381
89	4050
89	7533
89	4769
89	7209
89	6721
90	1118
90	88
90	2852
90	4135
90	2750
91	3167
91	4527
91	6369
91	2235
91	6607
92	2111
92	6069
92	1658
92	5974
92	1102
93	5489
93	2710
93	5993
93	7122
93	1849
94	7026
94	2303
94	2393
94	2660
94	3563
95	3293
95	6291
95	3844
95	757
95	1207
96	3675
96	798
96	3044
96	192
96	3463
97	7494
97	1631
97	5443
97	3128
97	3897
98	6977
98	2850
98	2429
98	2450
99	5489
99	4040
99	1529
99	4501
99	4825
100	2718
100	4154
100	991
100	1025
100	139
101	485
101	1838
101	5419
101	1168
101	795
102	4064
102	3190
102	3505
102	64
102	7816
103	7617
103	4674
103	5296
103	90
103	2371
104	6125
104	111
104	7341
104	6718
104	5993
105	702
105	5944
105	293
105	264
105	2868
106	6955
106	2488
106	5702
106	2806
106	2450
107	671
107	5803
107	6057
107	7089
107	6964
108	1263
108	793
108	1361
108	4501
108	3413
109	3134
109	2910
109	2393
109	7209
109	2830
110	5489
110	4135
110	2419
110	2996
110	3998
111	6585
111	5745
111	7604
111	1640
111	919
112	2252
112	7934
112	3106
112	2464
112	6335
113	5229
113	7637
113	5650
113	718
113	4135
114	6069
114	6940
114	4123
114	7196
114	4825
115	1682
115	2560
115	6940
115	107
115	4825
116	6935
116	5671
116	6700
116	6721
116	1053
117	1016
117	730
117	2716
117	6812
117	7696
118	441
118	1925
118	6868
118	933
118	6363
119	4681
119	3836
119	7487
119	7722
119	3176
120	6515
120	173
120	7337
120	5059
120	2869
121	7323
121	1485
121	1016
121	2450
121	1858
122	821
122	6321
122	3478
122	7977
122	5216
123	2594
123	3373
123	540
123	3825
123	6797
124	6069
124	2540
124	4972
124	2393
124	2660
125	6940
125	5202
125	2765
125	6928
125	4504
126	7467
126	735
126	5704
126	6180
126	1067
127	2391
127	4447
127	3355
127	3998
127	5316
128	3829
128	6715
128	5944
128	1450
128	2716
129	7927
129	7482
129	4880
129	6852
129	4901
130	6069
130	1077
130	4882
130	3355
130	2636
131	6957
131	7680
131	1551
131	1016
131	7404
132	266
132	1552
132	7210
132	5471
132	5341
133	6869
133	1992
133	6014
133	508
133	5750
134	6687
134	75
134	1159
134	5734
134	2877
135	6461
135	4318
135	4259
135	2292
135	2818
136	483
136	5637
136	7573
136	2668
136	1317
63	7323
63	6461
63	3459
63	3654
63	1137
137	1952
137	4503
137	6507
137	1914
137	3663
138	976
138	2112
138	5508
138	4482
138	3697
139	934
139	1682
139	2972
139	6375
139	2868
140	6780
140	7635
140	4259
140	655
140	6055
141	1711
141	6628
141	346
141	1896
141	7377
142	3167
142	6053
142	655
142	7209
142	7315
143	2269
143	12
143	7722
143	2988
143	5227
144	2100
144	6843
144	5388
144	560
144	3824
145	7680
145	2028
145	2155
145	4279
145	1381
146	5650
146	2748
146	6057
146	6259
146	6974
147	5697
147	4871
147	2639
147	3403
147	4143
148	6276
148	4743
148	7717
148	6745
148	4442
149	7693
149	511
149	7605
149	3654
149	3902
150	5487
150	187
150	2752
150	2632
150	6291
151	2111
151	3789
151	211
151	3466
151	1967
152	6777
152	1765
152	4135
152	5986
152	3998
153	976
153	2112
153	5508
153	1461
153	1849
154	2264
154	6118
154	1861
154	1991
154	3876
155	3285
155	3702
155	641
155	1016
155	3793
156	3526
156	6906
156	2148
156	1149
156	1088
157	5504
157	5061
157	2586
157	7498
157	420
158	3600
158	1766
158	7901
158	5744
158	5717
159	3702
159	2393
159	7700
159	1492
159	1020
160	717
160	6665
160	2455
160	7636
160	6721
161	5489
161	2028
161	2286
161	4019
161	7122
162	435
162	3600
162	66
162	3806
162	2691
163	2824
163	732
163	7918
163	2606
163	343
164	858
164	4899
164	3886
164	2471
164	5359
165	2112
165	5799
165	7533
165	89
165	1528
166	7972
166	3922
166	2429
166	1143
166	7243
167	2919
167	738
167	7533
167	6837
167	6628
168	4321
168	3373
168	6715
168	1697
168	4465
169	2919
169	525
169	4882
169	1917
169	1086
170	4216
170	63
170	4882
170	3013
170	6667
171	5816
171	417
171	4882
171	3876
171	4914
172	5766
172	7033
172	6625
172	6971
172	4465
173	6069
173	3707
173	4983
173	5148
173	2537
174	5590
174	3228
174	5000
174	4143
174	2450
175	4103
175	7244
175	819
175	1077
175	3248
176	3210
176	7852
176	4284
176	2146
176	2806
177	7064
177	1901
177	7837
177	6816
177	1409
178	3717
178	7846
178	3986
178	1357
178	148
179	579
179	6477
179	3758
179	2868
179	7596
180	789
180	2663
180	2818
180	3233
180	3419
181	7003
181	4064
181	1932
181	3840
181	2023
182	2112
182	374
182	961
182	5508
182	4126
183	442
183	3904
183	2148
183	2015
183	7939
184	6628
184	6928
184	3816
184	1896
184	3295
173	6069
173	3707
173	4983
173	5148
173	2537
185	452
185	2587
185	3829
185	1089
185	4177
186	2111
186	4972
186	4964
186	1409
186	2442
187	6644
187	6686
187	1309
187	7736
187	4749
188	2453
188	6507
188	3707
188	5742
188	7230
189	4064
189	1450
189	1991
189	4833
189	4204
190	7396
190	7575
190	3083
190	2868
190	6478
191	5504
191	1851
191	4465
191	4156
191	5276
192	6940
192	6379
192	7456
192	6953
192	4825
193	3829
193	5940
193	5084
193	1819
193	5920
194	732
194	6748
194	754
194	1861
194	7271
195	6507
195	28
195	3403
195	7890
195	3615
197	3478
197	6992
197	4821
197	2900
197	2782
198	6069
198	5764
198	4765
198	6700
198	6721
199	109
199	4991
199	663
199	3043
199	4825
200	2512
200	7205
200	367
200	599
200	1734
98	6977
98	2850
98	2429
98	2450
201	1245
201	1085
201	4640
201	492
201	1734
203	4923
203	4587
203	90
203	6130
203	3295
204	6814
204	7839
204	7583
204	5409
204	7135
205	2683
205	282
205	2293
205	3459
205	3530
206	3505
206	6700
206	7816
206	4123
206	634
207	479
207	1309
207	5051
207	2148
207	599
208	3495
208	2786
208	138
208	57
208	6607
209	2981
209	7025
209	3636
209	6785
209	5750
210	7494
210	4728
210	6272
210	2023
210	801
211	8
211	6069
211	4077
211	7122
211	3998
212	1452
212	4064
212	3177
212	6970
212	5033
213	5976
213	6101
213	7244
213	1235
213	7337
214	3702
214	4527
214	3101
214	4018
214	4214
215	5211
215	5774
215	2007
215	4600
215	1594
216	7244
216	4259
216	3876
216	3897
216	7696
217	5637
217	1110
217	635
217	1778
217	4964
218	2289
218	6866
218	2687
218	4204
218	4328
219	5697
219	4824
219	4261
219	2048
219	3964
220	4162
220	7414
220	1188
220	7693
220	6287
221	3099
221	6359
221	4064
221	3190
221	7022
222	7254
222	4880
222	3855
222	6192
222	1558
223	2553
223	7054
223	4765
223	1195
223	4066
224	6707
224	2049
224	2605
224	5934
224	3765
225	5828
225	3662
225	3712
225	2438
225	1014
226	3293
226	5944
226	4357
226	4765
226	3998
227	4915
227	599
227	6054
227	7209
227	568
228	4105
228	4853
228	5378
228	397
228	3318
229	3605
229	5293
229	7341
229	4382
229	6583
230	6359
230	7254
230	960
230	2818
230	4855
