0	3915
0	2980
0	1184
1	4851
1	5523
1	2377
2	3373
2	3929
2	5976
3	2727
3	2323
3	2068
4	5852
4	2693
5	2990
5	2858
5	1001
6	5377
6	4324
6	5686
7	759
7	1744
7	5274
8	6092
8	5966
8	1366
9	2193
9	2191
9	3698
10	4941
10	3347
10	5016
11	4631
11	2052
11	4381
12	5888
12	1308
12	3929
13	4851
13	5523
13	2377
14	4851
14	3879
14	537
15	4941
15	2161
15	5223
16	4384
16	5304
16	578
17	6092
17	5966
17	1366
18	4851
18	2888
18	4283
19	1045
19	1560
19	5440
20	2044
20	3247
20	4826
21	5049
21	2764
21	3537
22	3220
22	4132
22	4426
23	2044
23	3247
23	4826
24	5240
24	1949
24	5237
25	3361
25	4146
25	5099
26	5985
26	371
26	3974
27	5966
27	1366
27	2276
28	662
28	5018
28	5342
29	3649
29	981
29	3610
30	4199
30	3406
30	3929
31	5377
31	4324
31	5686
32	5966
32	5589
32	4334
33	4851
33	2193
33	5720
34	2178
34	598
34	2080
35	563
35	4502
35	2402
36	4534
36	4864
36	362
37	3366
37	4396
37	598
38	1472
38	1093
38	4324
39	5049
39	2764
39	3427
40	4509
40	5142
40	4959
41	4701
41	4146
41	943
42	3971
42	1332
42	2955
43	5621
43	1979
43	4633
44	2323
44	3649
44	1754
45	30
45	3221
45	5644
46	35
46	5511
46	1041
47	5585
47	4384
47	2178
48	1951
48	3778
48	1531
49	4780
49	419
49	1123
50	5985
50	984
50	1510
51	4179
51	4783
51	6063
52	1552
52	5933
52	4437
53	4534
53	4160
53	4864
54	3399
54	1224
54	1408
55	4191
55	4405
55	4833
56	5594
56	1979
56	1682
57	2251
57	83
57	672
58	1979
58	3293
58	5871
59	3611
59	2650
59	1673
60	3194
60	4945
60	4476
61	5731
61	1304
61	4143
62	5117
62	1093
62	4329
63	3373
63	5018
63	5505
64	1408
64	653
64	4947
65	5585
65	73
65	595
66	2323
66	5400
66	5572
67	1979
67	6120
67	3478
68	5277
68	1793
68	2092
69	5966
69	4509
69	5589
70	6093
70	5240
70	1224
71	1045
71	5268
71	4636
72	3072
72	648
72	0
73	1045
73	1856
73	5379
74	1207
74	5572
74	5822
75	3777
75	317
75	4564
76	345
76	5339
76	5732
77	2068
77	4408
77	1201
78	5277
78	340
78	3990
79	1366
79	3277
79	5213
80	5966
80	1366
80	5589
81	6092
81	674
81	2888
82	473
82	3914
82	3755
83	4143
83	981
83	807
84	2126
84	5050
84	826
85	5026
85	1985
85	251
86	1366
86	2276
86	3459
87	3558
87	5202
87	857
88	981
88	2676
88	2550
89	965
89	5457
89	4730
90	4613
90	3895
90	1006
91	5621
91	1223
91	393
92	175
92	1991
92	3270
93	1053
93	1572
93	737
94	2549
94	5274
94	2418
95	1295
95	5644
95	3306
96	3968
96	5720
96	2407
97	5985
97	2727
97	2068
98	1087
98	5680
98	2604
99	2044
99	3247
99	4826
100	3221
100	5644
100	409
101	5511
101	1293
101	4287
102	5585
102	73
102	3194
103	5585
103	4660
103	2534
104	5409
104	4189
104	1163
105	1207
105	3187
105	1409
106	4851
106	2193
106	5720
107	3633
107	1827
107	4166
108	2298
108	3754
108	1872
109	5377
109	3767
109	5493
110	2317
110	4947
110	5811
111	4912
111	5547
111	1118
112	4103
112	3651
112	4864
113	802
113	473
113	5483
114	5666
114	2191
114	643
115	5666
115	2191
115	3698
116	1045
116	2931
116	4780
117	1045
117	18
117	4452
118	4851
118	5240
118	2701
119	566
119	1979
119	3080
120	2323
120	662
120	5572
121	3608
121	2905
121	4565
122	2287
122	3706
122	2797
123	2178
123	3971
123	2255
124	3514
124	1963
124	2483
125	2449
125	1656
125	3750
126	3087
126	5954
126	4828
127	6092
127	5094
127	802
128	2727
128	2931
128	2967
129	5621
129	4242
129	3010
130	6092
130	5094
130	802
131	6093
131	2760
131	5506
132	2026
132	4150
132	1703
133	662
133	27
133	3844
134	4851
134	6093
134	5240
135	3777
135	3522
135	4620
136	802
136	1503
136	275
63	3373
63	5018
63	5505
137	2050
137	4918
137	2232
138	473
138	4143
138	5906
139	1798
139	3404
139	3597
140	4660
140	3777
140	4780
141	5117
141	583
141	1551
142	2042
142	3635
142	5245
143	2178
143	371
143	1310
144	2178
144	3917
144	4078
145	3438
145	4814
145	2498
146	5511
146	5523
146	3334
147	2905
147	3799
147	4565
148	2880
148	2716
148	228
149	2481
149	123
149	5760
150	2568
150	563
150	3695
151	1045
151	705
151	2232
152	5731
152	802
152	322
153	5377
153	473
153	2718
154	3777
154	3522
154	261
155	2178
155	1204
155	3238
156	223
156	5477
156	1761
157	3777
157	4440
157	2708
158	2323
158	4288
158	1739
159	6092
159	4092
159	3778
160	5377
160	4324
160	5686
161	1053
161	3306
161	1572
162	1053
162	4799
162	5901
163	5970
163	2508
163	2864
164	5774
164	138
164	5947
165	3072
165	5633
165	3935
166	1794
166	3596
166	1162
167	5117
167	4028
167	4799
168	3968
168	1793
168	6120
169	563
169	6113
169	1376
170	2276
170	2298
170	3459
171	2716
171	4763
171	3034
172	5591
172	1008
172	2535
173	5666
173	674
173	313
174	2287
174	5511
174	1754
175	3438
175	2927
175	4132
176	232
176	4004
176	5183
177	5985
177	2727
177	4556
178	3971
178	5882
178	4109
179	4851
179	1224
179	2390
180	1951
180	634
180	4192
181	886
181	27
181	4199
182	473
182	2718
182	3635
183	981
183	3459
183	3841
184	5585
184	2534
184	747
173	5666
173	674
173	313
185	1456
185	2801
185	239
186	3777
186	5794
186	4645
187	1045
187	963
187	3900
188	5268
188	3063
188	5031
189	473
189	1409
189	2286
190	802
190	3690
190	915
191	3668
191	846
191	592
192	2191
192	4143
192	3698
193	3514
193	5901
193	2686
194	1045
194	2967
194	4534
195	2288
195	4186
195	472
196	3698
196	861
196	4774
197	2287
197	3706
197	2797
198	5377
198	5511
198	430
199	2191
199	643
199	1274
200	3971
200	4509
200	2572
98	1087
98	5680
98	2604
201	4851
201	5523
201	2377
202	3698
202	3668
202	5930
203	5585
203	4660
203	2534
204	5621
204	155
204	2121
205	644
205	2551
205	2
206	2178
206	4539
206	1599
207	3221
207	5644
207	4028
208	5966
208	4780
208	5114
209	662
209	1293
209	884
210	3679
210	5417
210	2785
211	592
211	3861
211	1341
212	3522
212	146
212	983
213	316
213	175
213	1389
214	724
214	3144
214	3571
215	4179
215	4408
215	1991
216	3777
216	1488
216	2864
217	4538
217	4650
217	3670
218	2276
218	1499
218	1409
219	459
219	5183
219	4807
220	5409
220	3207
220	5263
221	886
221	2636
221	4339
222	2721
222	3608
222	1893
223	73
223	2931
223	4620
224	1103
224	759
224	3834
225	886
225	3914
225	18
226	5644
226	884
226	5931
227	4143
227	4862
227	727
228	576
228	3424
228	3794
229	949
229	4357
229	4662
230	3777
230	3269
230	3900
231	5572
231	3777
231	3762
232	5094
232	5240
232	5600
233	5094
233	5240
233	5600
234	563
234	1979
234	303
235	2178
235	5051
235	1853
236	5094
236	662
236	1296
237	3971
237	5049
237	5409
238	2382
238	227
238	1415
239	5409
239	1442
239	421
240	6092
240	2888
240	2931
241	898
241	2771
241	4346
242	620
242	2749
242	585
243	1128
243	324
243	3611
244	5595
244	898
244	759
245	2311
245	3870
245	1007
246	2287
246	3706
246	2797
247	4028
247	1499
247	311
248	1513
248	2716
248	1303
249	5400
249	163
249	537
250	5511
250	3477
250	4029
251	5511
251	473
251	3780
252	371
252	4917
252	4139
253	5985
253	3067
253	5670
254	5899
254	2239
254	5687
255	3373
255	537
255	5846
256	1949
256	5745
256	2927
257	4594
257	5611
257	4236
258	563
258	5401
258	1891
259	3361
259	4917
259	2967
260	2178
260	1177
260	4694
261	5978
261	4998
261	3932
262	4986
262	1332
262	2393
263	3399
263	5022
263	2618
264	2568
264	4069
264	756
265	5240
265	5523
265	4471
266	1408
266	2797
266	5363
267	1045
267	2905
267	2508
268	2402
268	4596
268	2446
269	1045
269	3778
269	130
270	662
270	5523
270	3169
271	3443
271	1103
271	4272
272	4918
272	1364
272	2934
273	886
273	3818
273	2496
274	1101
275	1366
275	563
275	3306
276	900
276	645
276	5213
277	5409
277	473
277	5492
278	3306
278	3047
278	3180
279	3777
279	1088
279	1497
280	2191
280	3698
280	3690
281	1949
281	2055
281	5415
282	1985
282	3930
282	2791
283	2508
283	5088
283	5072
284	4851
284	2323
284	4283
285	3122
285	5420
285	4514
286	1463
286	488
286	2651
287	3122
287	362
287	5465
288	999
288	2985
288	2783
289	4028
289	430
289	5510
290	5147
290	303
290	2509
291	5985
291	3373
291	4339
292	2721
292	5853
292	1312
293	3557
293	4777
293	78
294	30
294	5169
294	2568
295	5409
295	4462
295	2194
296	3306
296	1192
296	1455
297	5735
297	432
297	5133
144	2178
144	3917
144	4078
298	2534
298	3001
298	2846
299	4851
299	473
299	3551
300	3915
300	804
300	1395
301	5985
301	3306
301	3663
302	5985
302	3968
302	5589
303	316
303	4482
303	2315
304	3073
304	425
304	1360
305	5621
305	4559
305	1408
306	4862
306	2864
306	2892
307	5670
307	3219
307	3624
308	4028
308	3551
308	1197
309	2068
309	3799
309	5288
310	430
310	4678
310	1953
311	30
311	5169
311	3399
312	1224
312	27
312	6120
313	5137
313	3781
313	5170
314	6092
314	2528
314	2510
315	705
315	4854
315	4327
316	886
316	5491
316	833
317	1958
317	1768
317	4131
318	3704
318	689
318	3008
319	4028
319	648
319	3837
320	5985
320	662
320	1408
321	2323
321	4841
321	1030
322	4509
322	3603
322	4852
323	613
323	2050
323	2111
324	1499
324	5970
324	419
325	430
325	4197
325	4527
326	177
326	2568
326	4143
327	3543
327	2739
327	832
328	418
328	3282
328	364
329	4384
329	2449
329	4846
330	3459
330	5391
330	3844
331	4156
331	5555
331	4476
332	1113
332	2390
332	759
333	5523
333	4471
333	5469
334	5240
334	5523
334	4471
335	4509
335	3306
335	3053
336	473
336	4564
336	4773
337	4851
337	5572
337	5933
338	3266
338	4866
338	5082
339	4324
339	3376
339	4502
340	3799
340	4448
340	638
341	2568
341	3046
341	3978
342	4408
342	3269
342	3900
343	4750
343	4469
343	5545
344	1422
344	4381
344	2536
345	915
345	705
345	2797
346	1045
346	2232
346	1581
347	5621
347	1979
347	2718
348	3122
348	705
348	1807
349	3643
349	86
349	4344
350	3399
350	2814
350	3941
351	3449
351	1953
351	3249
352	1475
352	4811
352	443
353	3067
353	3874
353	1650
354	3277
354	1397
354	350
355	5985
355	886
355	1224
356	6113
356	1068
356	3431
357	5966
357	2797
357	3433
358	5731
358	548
358	3689
359	2568
359	2083
359	4309
360	5966
360	4780
360	1855
361	5572
361	4242
361	5022
362	4092
362	5627
362	4958
363	702
363	2362
363	353
364	3777
364	537
364	4146
365	180
365	6014
365	181
366	4384
366	180
366	2449
367	3961
367	4132
367	3801
368	1329
368	1143
368	4260
369	3968
369	3489
369	65
370	2956
370	3612
370	1650
371	1813
371	4280
371	720
372	915
372	5999
372	3433
373	1053
373	473
373	3306
374	2191
374	5572
374	3022
375	269
375	2917
375	1161
376	5511
376	1635
376	3682
377	4334
377	3047
377	87
378	5720
378	5486
378	2992
379	2287
379	3194
379	223
380	4334
380	616
380	2821
381	3399
381	5511
381	3868
382	662
382	1183
382	940
245	2311
245	3870
245	1007
383	2591
383	1118
383	2356
384	314
384	5437
384	1316
385	6060
385	1103
385	2357
386	4509
386	1468
386	3651
387	4660
387	4765
387	167
100	3221
100	5644
100	409
388	5621
388	3345
388	3788
389	2287
389	2178
389	2093
390	886
390	4583
390	5323
391	3399
391	4143
391	2988
392	5511
392	3608
392	3094
393	177
393	915
393	5523
394	563
394	180
394	613
395	783
395	5696
395	2688
396	3122
396	3971
396	5970
397	1499
397	1827
397	225
398	2050
398	4012
398	3270
399	371
399	3551
399	4108
400	1045
400	3073
400	97
401	497
401	6044
401	5827
402	480
402	886
402	5511
403	5589
403	5181
403	4608
404	371
404	4917
404	4139
405	3212
405	941
405	5677
406	4028
406	705
406	419
407	970
407	487
407	638
408	2380
408	1118
408	3186
409	3380
409	1386
409	2614
410	1408
410	4158
410	140
411	802
411	5511
411	583
412	1911
412	4196
412	4031
413	2156
413	4049
413	4577
414	3477
414	1103
414	2771
415	3370
415	2348
415	5427
416	4534
416	6002
416	950
417	2626
417	1917
417	5782
418	3502
418	1835
418	4428
419	5112
419	3623
419	1057
420	180
420	1701
420	5310
421	1677
421	226
421	2948
422	4613
422	2402
422	876
423	674
423	5600
423	3205
424	2373
424	33
424	3534
425	5966
425	4179
425	3355
426	5492
426	4117
426	4440
427	5572
427	5822
427	5794
428	30
428	5169
428	3072
429	3777
429	5237
429	1624
430	5585
430	2534
430	5229
431	1295
431	5325
431	5156
432	316
432	1513
432	5709
433	2568
433	5822
433	5735
434	488
434	2683
434	3147
435	563
435	3477
435	4918
436	5572
436	5589
436	5492
437	2568
437	802
437	4445
438	180
438	5289
438	3152
439	5277
439	353
439	415
440	563
440	180
440	613
441	3277
441	4028
441	5720
442	5026
442	5589
442	3264
443	5985
443	346
443	1914
444	5589
444	5492
444	4578
445	1408
445	213
445	5920
446	5409
446	3915
446	4583
447	180
447	1403
447	3145
448	5621
448	124
448	2450
449	180
449	2103
449	181
450	563
450	2652
450	3231
451	705
451	1921
451	5480
452	4660
452	5094
452	1552
453	3122
453	1093
453	4143
454	2287
454	3146
454	3632
455	662
455	3386
455	841
456	3277
456	2718
456	4172
457	5564
457	1668
457	3093
458	5026
458	3558
458	1076
459	3477
459	5921
459	4374
460	5511
460	915
460	3989
461	3399
461	616
461	5031
462	3633
462	2181
462	4395
463	886
463	817
463	665
464	705
464	5043
464	2489
465	4143
465	4132
465	1155
466	3122
466	4652
466	3821
467	1624
467	1635
467	2818
468	563
468	180
468	5448
469	3240
469	5975
469	3052
470	3220
470	1430
470	5045
471	2931
471	2567
471	4653
472	2178
472	4334
472	5970
473	600
473	1352
473	1117
474	2287
474	932
474	3619
475	180
475	613
475	1382
476	886
476	5400
476	846
477	5094
477	3799
477	4556
478	2833
478	2776
478	5806
479	802
479	3428
479	5040
480	2568
480	5403
480	2879
481	3778
481	5425
481	5851
482	5169
482	533
482	694
483	608
483	948
483	295
484	3566
484	2917
484	3000
485	648
485	654
485	5815
486	5898
486	1203
486	3786
487	3221
487	1053
487	1921
488	3053
488	5378
488	6018
489	5701
489	2093
489	3488
490	5644
490	166
490	652
491	5981
491	5504
491	788
492	2394
492	2646
492	4692
493	2669
493	3585
493	3699
494	3376
494	3682
494	4173
495	4938
495	1519
495	4889
496	3970
496	709
496	3104
497	5701
497	5264
497	3270
498	2050
498	1103
498	565
499	2534
499	4028
499	832
500	3449
500	3238
500	5519
501	4660
501	802
501	1960
502	5377
502	533
502	2927
503	480
503	180
503	187
504	3221
504	3046
504	5070
505	4509
505	4324
505	2407
506	5564
506	2547
506	5368
507	999
507	566
507	2179
508	2797
508	309
508	6082
509	1293
509	1034
509	592
510	5822
510	2457
510	2797
511	1045
511	163
511	4303
512	1495
512	3529
512	5909
513	2905
513	4565
513	4192
514	1552
514	3057
514	260
515	2178
515	5769
515	4539
516	473
516	5572
516	1754
517	5409
517	1657
517	4935
518	1475
518	2719
518	684
519	180
519	2597
519	3499
520	3228
520	2197
520	3044
521	5591
521	1746
521	1617
522	2050
522	4482
522	4166
523	5572
523	1754
523	5485
524	563
524	180
524	5268
525	5621
525	130
525	6112
526	4334
526	5266
526	4075
527	3980
527	146
527	1739
528	4660
528	5621
528	845
529	999
529	2053
529	473
530	2339
530	3860
530	2934
531	4028
531	3806
531	2315
532	4242
532	2540
532	1308
533	2568
533	3489
533	3046
534	1452
534	5794
534	5735
535	4941
535	984
535	3319
536	180
536	5498
536	3088
537	563
537	4852
537	5735
538	2568
538	3170
538	5918
539	4287
539	5475
539	203
540	4636
540	766
540	4504
541	4941
541	3523
541	4007
542	1207
542	2568
542	4560
543	886
543	566
